title,author,expected_series,expected_position,franchise,source,book_id,work_id,series_id,isbn13,ratings_count,average_rating
The Black Ice,Michael Connelly,Harry Bosch,2,Harry Bosch,goodreads_dump,24244,457882,149405,9780446613446,37647,4.05
Squire,Tamora Pierce,Protector of the Small,3,Protector of the Small,goodreads_dump,153795,1142883,155251,,37647,4.27
The School for Good and Evil,Soman Chainani,The School for Good and Evil,1,The School for Good and Evil,goodreads_dump,16248113,21599439,488497,9780062104892,37632,4.00
2010: Odyssey Two,Arthur C. Clarke,Space Odyssey,2,Space Odyssey,goodreads_dump,70539,615175,178931,9780345413970,37618,3.89
Fragile Eternity,Melissa Marr,Wicked Lovely,3,Wicked Lovely,goodreads_dump,5152561,5219564,168338,9780061214714,37608,3.83
The Big Bad Wolf,James Patterson,Alex Cross,9,Alex Cross,goodreads_dump,6588,1877371,159482,9780446610223,37535,3.97
The Adoration of Jenna Fox,Mary E. Pearson,Jenna Fox Chronicles,1,Jenna Fox Chronicles,goodreads_dump,1902241,1903936,233801,9780805076684,37465,3.70
"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story",Nobuhiro Watsuki,Rurouni Kenshin,1,Rurouni Kenshin,goodreads_dump,294963,286213,263835,9781591162209,37448,4.33
Griffin and Sabine,Nick Bantock,Griffin & Sabine,1,Griffin & Sabine,goodreads_dump,381102,981140,334205,9781551924014,37404,4.00
The Player of Games,Iain M. Banks,Culture,2,Culture,goodreads_dump,18630,1494157,592409,9780061053566,37375,4.26
"Mary, Mary",James Patterson,Alex Cross,11,Alex Cross,goodreads_dump,84736,3267280,165893,9780446619035,37373,3.93
The Three-Body Problem,Liu Cixin,Remembrance of Earth’s Past,1,Remembrance of Earth’s Past,goodreads_dump,20518872,25696480,969165,9780765377067,37332,4.01
The Brass Verdict,Michael Connelly,Mickey Haller,14,Mickey Haller,goodreads_dump,2761626,2787335,163675,9780316166294,37289,4.09
Brief Lives,Neil Gaiman,The Sandman,7,The Sandman,goodreads_dump,25105,40666827,604525,9781563891373,37239,4.54
Anne of Ingleside,L.M. Montgomery,Anne of Green Gables,6,Anne of Green Gables,goodreads_dump,77391,1404690,157046,9780553213157,37229,4.05
The Story of Doctor Dolittle,Hugh Lofting,Doctor Dolittle,1,Doctor Dolittle,goodreads_dump,325421,803204,196831,9780060775971,37222,3.98
Boundless,Cynthia Hand,Unearthly,3,Unearthly,goodreads_dump,13049981,18214662,309581,9780061996207,37214,4.14
The Body in the Library,Agatha Christie,Miss Marple,3,Miss Marple,goodreads_dump,16319,3038784,199038,9781579126261,37213,3.85
Taken at Dusk,C.C. Hunter,Shadow Falls,3,Shadow Falls,goodreads_dump,12866426,17575444,293064,9780312624699,37211,4.33
Little Men,Louisa May Alcott,Little Women,2,Little Women,goodreads_dump,78950,2180439,978090,9781406954364,37168,3.84
The Wishsong of Shannara,Terry Brooks,The Original Shannara Trilogy,3,The Original Shannara Trilogy,goodreads_dump,15567,1352033,182604,9781857231328,37167,3.97
The Oath of the Vayuputras,Amish Tripathi,Shiva Trilogy,3,Shiva Trilogy,goodreads_dump,12820793,17970410,299371,9789382618348,37165,3.67
The Plains of Passage,Jean M. Auel,Earth's Children,4,Earth's Children,goodreads_dump,74389,1377315,156819,9780553381658,37151,3.77
Danse Macabre,Laurell K. Hamilton,"Anita Blake, Vampire Hunter",14,"Anita Blake, Vampire Hunter",goodreads_dump,121927,7313984,178769,9780515142815,37145,3.81
"Tomorrow, When the War Began",John Marsden,Tomorrow,1,Tomorrow,goodreads_dump,71865,1253352,156102,9780439829106,37079,4.05
The Hard Way,Lee Child,Jack Reacher,10,Jack Reacher,goodreads_dump,383028,584889,150714,9780385336697,37063,4.15
Captivate,Carrie Jones,Need,2,Need,goodreads_dump,6600137,6793984,171884,9781599903422,37047,3.94
Alone,Lisa Gardner,Detective D.D. Warren,1,Detective D.D. Warren,goodreads_dump,32527,235306,147176,9780553584530,37041,3.97
Snow Like Ashes,Sara Raasch,Snow Like Ashes,1,Snow Like Ashes,goodreads_dump,17399160,24221752,484128,9780062286925,37025,3.98
End of Watch,Stephen King,Bill Hodges Trilogy,3,Bill Hodges Trilogy,goodreads_dump,25526965,45313982,773656,9781501129742,37011,4.09
The Retribution of Mara Dyer,Michelle Hodkin,Mara Dyer,3,Mara Dyer,goodreads_dump,15768409,21474467,401509,9781442484238,37007,4.13
Friday Night Bites,Chloe Neill,Chicagoland Vampires,2,Chicagoland Vampires,goodreads_dump,6319978,6505300,170139,9780451227935,37002,4.15
King's Cage,Victoria Aveyard,Red Queen,3,Red Queen,goodreads_dump,30226723,42721001,682707,9780062310712,36923,4.02
The Emperor's Code,Gordon Korman,The 39 Clues,8,The 39 Clues,goodreads_dump,6545536,6737901,171507,9780545060486,36874,4.04
Dark Needs at Night's Edge,Kresley Cole,Immortals After Dark,5,Immortals After Dark,goodreads_dump,1611656,1605350,158115,9781416547075,36865,4.32
The Short Drop,Matthew FitzSimmons,Gibson Vaughn,1,Gibson Vaughn,goodreads_dump,27239265,45640572,858900,,36788,4.16
Finders Keepers,Stephen King,Bill Hodges Trilogy,2,Bill Hodges Trilogy,goodreads_dump,22453035,41884478,687724,9781501100130,36765,4.03
Jingo,Terry Pratchett,Discworld,21,Discworld,goodreads_dump,47990,1128623,155132,9780552154161,36722,4.11
Labyrinth,Kate Mosse,Languedoc,1,Languedoc,goodreads_dump,14975,1225097,155817,9780425213971,36702,3.55
Takedown Twenty,Janet Evanovich,Stephanie Plum,20,Stephanie Plum,goodreads_dump,17908462,25092132,503378,9780345542885,36618,3.76
Archangel's Kiss,Nalini Singh,Guild Hunter,2,Guild Hunter,goodreads_dump,6582637,6579113,182156,9780425233368,36598,4.24
Black Magic Sanction,Kim Harrison,The Hollows,8,The Hollows,goodreads_dump,6547188,6739626,171516,9780061138034,36558,4.38
The Last Guardian,Eoin Colfer,Artemis Fowl,8,Artemis Fowl,goodreads_dump,9307674,14190669,189952,9781423161615,36555,4.15
Wanted,Sara Shepard,Pretty Little Liars,8,Pretty Little Liars,goodreads_dump,3047851,3078642,164985,9780061566172,36548,4.15
The Story of a New Name,Elena Ferrante,L'amica geniale,2,L'amica geniale,goodreads_dump,17465515,26129550,418941,9781609451349,36545,4.36
Everneath,Brodi Ashton,Everneath,1,Everneath,goodreads_dump,9413044,14297146,270744,9780062071132,36536,3.76
John Dies at the End,David Wong,John Dies at the End,1,John Dies at the End,goodreads_dump,1857440,1858059,349789,9780978970765,36529,3.91
The Templar Legacy,Steve Berry,Cotton Malone,1,Cotton Malone,goodreads_dump,75024,1703824,158530,9780345476166,36486,3.81
Fables and Reflections,Neil Gaiman,The Sandman,6,The Sandman,goodreads_dump,25106,181895,146623,9781563891069,36470,4.45
Fatal Voyage,Kathy Reichs,Temperance Brennan,4,Temperance Brennan,goodreads_dump,128759,1080365,154697,9781416510567,36466,4.04
In Too Deep,Jude Watson,The 39 Clues,6,The 39 Clues,goodreads_dump,6389704,6578095,170606,9780545060462,36463,4.02
Eyes Wide Open,Raine Miller,The Blackstone Affair,3,The Blackstone Affair,goodreads_dump,16122643,21943963,434312,,36391,4.14
Maid-sama! Vol. 01,Hiro Fujiwara,Maid-sama!,1,Maid-sama!,goodreads_dump,6081685,6258392,208314,9781427814036,36379,4.40
Simple Perfection,Abbi Glines,Rosemary Beach,6,Rosemary Beach,goodreads_dump,17449417,24333997,535081,,36366,4.25
A Touch of Dead,Charlaine Harris,Sookie Stackhouse,8.1,Sookie Stackhouse,goodreads_dump,6202318,6382800,182304,9780441017836,36324,3.82
Carpe Jugulum,Terry Pratchett,Discworld,23,Discworld,goodreads_dump,34541,1494234,157561,9780061051586,36291,4.13
The Viscount Who Loved Me,Julia Quinn,Bridgertons,2,Bridgertons,goodreads_dump,861326,3363,144491,9780380815579,36281,4.19
Ruin,Rachel Van Dyken,Ruin,1,Ruin,goodreads_dump,18134249,25473547,594307,,36246,4.19
Dragonsong,Anne McCaffrey,Harper Hall of Pern,1,Harper Hall of Pern,goodreads_dump,28541,1171182,155437,9781416924999,36174,4.24
Bully,Penelope Douglas,Fall Away,1,Fall Away,goodreads_dump,20803953,25420107,515015,,36156,4.14
Cause of Death,Patricia Cornwell,Kay Scarpetta,7,Kay Scarpetta,goodreads_dump,6541,2408,144429,9780425213384,36127,3.93
The Iron Trial,Holly Black,Magisterium,1,Magisterium,goodreads_dump,20578940,19205879,503829,9780545522250,36118,3.94
Divine Justice,David Baldacci,Camel Club,4,Camel Club,goodreads_dump,3410425,3450678,166533,9780446195508,36033,4.17
Ship of Destiny,Robin Hobb,Liveship Traders,3,Liveship Traders,goodreads_dump,45102,2501194,169093,9780553575651,36017,4.21
My Soul to Take,Rachel Vincent,Soul Screamers,1,Soul Screamers,goodreads_dump,6315602,6500841,170109,9780373210039,35987,3.88
The Harlequin,Laurell K. Hamilton,"Anita Blake, Vampire Hunter",15,"Anita Blake, Vampire Hunter",goodreads_dump,30225,1703667,178770,9780425217245,35945,3.91
Rock Hard,Olivia Cunning,Sinners on Tour,2,Sinners on Tour,goodreads_dump,9442157,14326785,205065,9781402245794,35943,4.11
Executive Orders,Tom Clancy,Jack Ryan Universe,9,Jack Ryan Universe,goodreads_dump,19675,5054711,869657,9780006479758,35910,4.05
"Sailor Moon, Vol. 1",Naoko Takeuchi,Mei Shao Nu Zhan Shi seramun / Bishojo Senshi Sailor Moon,1,Mei Shao Nu Zhan Shi seramun / Bishojo Senshi Sailor Moon,goodreads_dump,500503,488611,238747,9781892213013,35869,4.29
UnEnchanted,Chanda Hahn,An Unfortunate Fairy Tale,1,An Unfortunate Fairy Tale,goodreads_dump,13402447,18634320,384056,,35864,3.89
Glory in Death,J.D. Robb,In Death,2,In Death,goodreads_dump,268601,3241481,165751,9780425150986,35855,4.25
The Girl In The Ice,Robert Bryndza,Detective Erika Foster,1,Detective Erika Foster,goodreads_dump,28233082,48263544,869053,,35838,3.95
Tears of the Giraffe,Alexander McCall Smith,No. 1 Ladies' Detective Agency,2,No. 1 Ladies' Detective Agency,goodreads_dump,7039,1005422,154213,9780349116655,35821,3.95
Dark Desires After Dusk,Kresley Cole,Immortals After Dark,6,Immortals After Dark,goodreads_dump,2003625,2007518,160198,9781416576754,35786,4.38
Freak the Mighty,Rodman Philbrick,Freak The Mighty,1,Freak The Mighty,goodreads_dump,8953,2049173,553232,9780439286060,35775,3.98
Rainbow Six,Tom Clancy,Jack Ryan Universe (Publication Order),10,Jack Ryan Universe (Publication Order),goodreads_dump,5720,5054705,869677,9780425170342,35765,4.07
The Daylight War,Peter V. Brett,Demon Cycle,3,Demon Cycle,goodreads_dump,9268487,14150105,188909,9780345503824,35715,4.23
Uncommon Criminals,Ally Carter,Heist Society,2,Heist Society,goodreads_dump,10327303,14547795,208213,9781423147954,35710,4.14
The Reversal,Michael Connelly,Mickey Haller,16,Mickey Haller,goodreads_dump,7936809,14180015,189552,9780316069489,35649,4.13
Pale Demon,Kim Harrison,The Hollows,9,The Hollows,goodreads_dump,8138071,12934445,177241,9780061138065,35624,4.45
"Soul Eater, Vol. 01",Atsushi Ohkubo,Soul Eater,1,Soul Eater,goodreads_dump,6406018,6594903,231594,9780759530010,35560,4.30
Phantom,Terry Goodkind,Sword of Truth,10,Sword of Truth,goodreads_dump,43884,6745547,171536,9780765305244,35550,3.98
Searching for Dragons,Patricia C. Wrede,Enchanted Forest Chronicles,2,Enchanted Forest Chronicles,goodreads_dump,169875,1047579,154495,9780152045654,35528,4.25
The Darkest Whisper,Gena Showalter,Lords of the Underworld,4,Lords of the Underworld,goodreads_dump,5509920,5620959,168553,9780373773923,35511,4.33
Misty of Chincoteague,Marguerite Henry,Misty,1,Misty,goodreads_dump,17461,847402,183856,9781416927839,35503,4.04
Trunk Music,Michael Connelly,Harry Bosch,5,Harry Bosch,goodreads_dump,58962,449499,149323,9780312941918,35469,4.15
Debt of Honor,Tom Clancy,Jack Ryan Universe,8,Jack Ryan Universe,goodreads_dump,19670,17028842,869656,9780425147580,35455,4.03
Strange Angels,Lili St. Crow,Strange Angels,1,Strange Angels,goodreads_dump,6006518,6181610,169150,9781595142511,35455,3.78
Chapterhouse: Dune,Frank Herbert,Dune,6,Dune,goodreads_dump,105,3634569,166796,9780441102679,35448,3.89
Erak's Ransom,John Flanagan,Ranger's Apprentice,7,Ranger's Apprentice,goodreads_dump,2836109,2862215,163980,9781741662092,35438,4.31
Charade,Nyrae Dawn,Games,1,Games,goodreads_dump,15993374,21751013,433205,2940015495874,35428,3.98
Deadhouse Gates,Steven Erikson,Malazan Book of the Fallen,2,Malazan Book of the Fallen,goodreads_dump,55401,3898716,181590,9780765310026,35395,4.25
Pattern Recognition,William Gibson,Blue Ant,1,Blue Ant,goodreads_dump,22320,2455062,189749,9780425198681,35393,3.86
Sweet Dreams,Kristen Ashley,Colorado Mountain,2,Colorado Mountain,goodreads_dump,11227040,16152935,310837,,35301,4.42
Eve,Anna Carey,Eve,1,Eve,goodreads_dump,9297774,14180376,218718,9780062048509,35210,3.69
The Dream Hunter,Sherrilyn Kenyon,Dark-Hunterverse,1,Dark-Hunterverse,goodreads_dump,84132,81223,772538,9780312938819,35188,4.06
The Mummy,Anne Rice,Ramses the Damned,1,Ramses the Damned,goodreads_dump,43782,43191,1042086,9780099471370,35153,3.82
King of Thorns,Mark Lawrence,The Broken Empire,2,The Broken Empire,goodreads_dump,12891107,17382436,285460,9781937007478,35115,4.20
The Crystal Cave,Mary Stewart,Arthurian Saga,1,Arthurian Saga,goodreads_dump,82192,1864677,159421,9780060548254,35104,4.12
Martin the Warrior,Brian Jacques,Redwall,6,Redwall,goodreads_dump,201345,1193907,155607,9780441001866,35095,4.13
The Other Side of Midnight,Sidney Sheldon,Midnight,1,Midnight,goodreads_dump,136167,1030360,872177,9780440060673,35076,3.89
A Princess of Mars,Edgar Rice Burroughs,Barsoom,1,Barsoom,goodreads_dump,40395,1129624,155150,9780143104889,35070,3.80
One Grave at a Time,Jeaniene Frost,Night Huntress,6,Night Huntress,goodreads_dump,7954556,7087991,302360,9780061783197,35013,4.24
A Kingdom of Dreams,Judith McNaught,Westmoreland Saga,1,Westmoreland Saga,goodreads_dump,129619,1601384,158082,9780743474153,34972,4.25
The Looking Glass Wars,Frank Beddor,The Looking Glass Wars,1,The Looking Glass Wars,goodreads_dump,44170,918951,200798,9780803731530,34967,3.93
MaddAddam,Margaret Atwood,MaddAddam,3,MaddAddam,goodreads_dump,17262203,17613051,361685,9780385528788,34959,3.98
Wintersmith,Terry Pratchett,Discworld,35,Discworld,goodreads_dump,34492,583590,150706,9780060890315,34927,4.22
Pines,Blake Crouch,Wayward Pines,1,Wayward Pines,goodreads_dump,15034320,20688937,562453,9781469216003,34906,3.89
Frog and Toad Together,Arnold Lobel,Frog and Toad,2,Frog and Toad,goodreads_dump,94803,1231891,184157,9780694012985,34859,4.22
Demon from the Dark,Kresley Cole,Immortals After Dark,10,Immortals After Dark,goodreads_dump,7098304,7355830,173787,9781439123126,34824,4.47
Stolen,Kelley Armstrong,Women of the Otherworld,2,Women of the Otherworld,goodreads_dump,11922,14289,144600,9780452285934,34796,4.16
Seraphina,Rachel Hartman,Seraphina,1,Seraphina,goodreads_dump,19549841,17375239,390746,,34791,3.98
Hammered,Kevin Hearne,The Iron Druid Chronicles,3,The Iron Druid Chronicles,goodreads_dump,9595620,14482655,205953,9780345522481,34791,4.21
Into the Still Blue,Veronica Rossi,Under the Never Sky,3,Under the Never Sky,goodreads_dump,14288998,19928978,380891,9780062072092,34785,4.16
Blood Work,Michael Connelly,Terry McCaleb,8,Terry McCaleb,goodreads_dump,32504,1473598,289566,9780446690447,34780,4.11
Calling on Dragons,Patricia C. Wrede,Enchanted Forest Chronicles,3,Enchanted Forest Chronicles,goodreads_dump,169879,3178,144486,9780152046927,34766,4.19
Maskerade,Terry Pratchett,Discworld,18,Discworld,goodreads_dump,78876,968513,153913,9780575058088,34761,4.06
Midnight Awakening,Lara Adrian,Midnight Breed,3,Midnight Breed,goodreads_dump,1388813,1378890,179022,9780553589399,34748,4.25
Tai-Pan,James Clavell,Asian Saga: Chronological Order,2,Asian Saga: Chronological Order,goodreads_dump,42933,1755754,591618,9780440184621,34744,4.25
Act of Treason,Vince Flynn,Mitch Rapp,9,Mitch Rapp,goodreads_dump,26722,27405,297962,9780743270373,34695,4.28
The Coffin Dancer,Jeffery Deaver,Lincoln Rhyme,2,Lincoln Rhyme,goodreads_dump,227729,2495542,162484,9780671024093,34682,4.16
Spells,Aprilynne Pike,Wings,2,Wings,goodreads_dump,6801582,7008092,172741,9780061668067,34661,3.98
Sorceress of Darshiva,David Eddings,The Malloreon,4,The Malloreon,goodreads_dump,371787,968049,153910,9780345369352,34655,4.09
Big Stone Gap,Adriana Trigiani,Big Stone Gap,1,Big Stone Gap,goodreads_dump,58822,523148,211552,9780345459206,34620,3.86
Double Cross,James Patterson,Alex Cross,13,Alex Cross,goodreads_dump,552887,3357637,166304,9780316015059,34612,3.99
Halt's Peril,John Flanagan,Ranger's Apprentice,9,Ranger's Apprentice,goodreads_dump,6348045,6534539,170308,9781741663020,34602,4.38
Side Jobs: Stories from the Dresden Files,Jim Butcher,The Dresden Files,12.5,The Dresden Files,goodreads_dump,7779059,10351697,181789,9780451463654,34578,4.24
Ark Angel,Anthony Horowitz,Alex Rider,6,Alex Rider,goodreads_dump,94319,90923,145724,9780142407387,34543,4.12
The Stonekeeper,Kazu Kibuishi,Amulet,1,Amulet,goodreads_dump,1238684,1384641,200791,9780439846806,34542,4.15
"Over Sea, Under Stone",Susan Cooper,The Dark Is Rising,1,The Dark Is Rising,goodreads_dump,11312,742,182290,9780689871214,34540,3.85
UnWholly,Neal Shusterman,Unwind Dystology,2,Unwind Dystology,goodreads_dump,13545075,13096117,177425,9781442423688,34539,4.25
The Exiled Queen,Cinda Williams Chima,Seven Realms,2,Seven Realms,goodreads_dump,7801229,9842102,175230,9781423118244,34507,4.34
Fear,Michael Grant,Gone,5,Gone,goodreads_dump,8811134,13685368,178638,9780061449154,34481,4.25
A Suitable Boy,Vikram Seth,Suitables,1,Suitables,goodreads_dump,50365,1651078,628684,9780060786526,34468,4.10
Damned,Chuck Palahniuk,Damned,1,Damned,goodreads_dump,9912994,14805540,469609,9780385671101,34456,3.38
The Proposal,Katie Ashley,The Proposition,2,The Proposition,goodreads_dump,16117804,21936139,455660,,34445,4.04
Shadows of Self,Brandon Sanderson,Mistborn - Alloy Era,5,Mistborn - Alloy Era,goodreads_dump,16065004,21855448,598627,9780765378552,34399,4.30
Hard Luck,Jeff Kinney,Diary of a Wimpy Kid,8,Diary of a Wimpy Kid,goodreads_dump,17733898,21986528,438893,9781419711329,34393,4.28
The High Lord,Trudi Canavan,The Black Magician Trilogy,3,The Black Magician Trilogy,goodreads_dump,28251,2122285,160811,9781841493152,34382,4.15
Match Me If You Can,Susan Elizabeth Phillips,Chicago Stars,6,Chicago Stars,goodreads_dump,73089,2617385,163026,9780060734565,34340,4.13
The Last Templar,Raymond Khoury,Templar,1,Templar,goodreads_dump,46438,143448,210991,9780451219954,34242,3.58
The Wizard Heir,Cinda Williams Chima,The Heir Chronicles,2,The Heir Chronicles,goodreads_dump,500743,488848,149720,9781423104872,34241,4.14
Until November,Aurora Rose Reynolds,Until,1,Until,goodreads_dump,18341046,25808543,546029,,34229,4.15
Secrets of a Summer Night,Lisa Kleypas,Wallflowers,1,Wallflowers,goodreads_dump,114162,760678,152311,9780061259340,34215,4.05
The Score,Elle Kennedy,Off-Campus,3,Off-Campus,goodreads_dump,27252717,45217167,769130,,34158,4.27
Dust,Hugh Howey,Silo,3,Silo,goodreads_dump,17855756,24576986,569998,9781490904382,34155,4.26
The Crown of Embers,Rae Carson,Fire and Thorns,2,Fire and Thorns,goodreads_dump,10816908,15730581,261936,9780062026514,34152,4.19
The Weed That Strings the Hangman's Bag,Alan Bradley,Flavia de Luce,2,Flavia de Luce,goodreads_dump,6777616,6665121,171146,9780385342315,34152,3.99
Devoured,Emily Snow,Devoured,1,Devoured,goodreads_dump,15981894,21734801,426624,9781300160304,34135,3.94
Necessary Lies,Diane Chamberlain,Necessary Lies,1,Necessary Lies,goodreads_dump,17286747,23845712,886171,9781250010698,34119,4.21
